original_index,review_text,polarity,predicted
1360299,"a segunda parte de Os Nibelungos pode desagradar porque não tem o imaginário ""nórdico"". o filme muda radicalmente de ambiente, da arquitetura dos castelos dos nibelungos para a confusão de um acampamento bárbaro. eu gosto muito dos hunos, Átila é enorme e os hunos são como duendes. eu não sei como arrumaram tanta gente pequenininha. minha bronca fica com a Thea Von Baum tentando suavizar o porque da insistência dos irmãos dela em defender Hagen, justificando a carnificina como lealdade para homenagear o povo alemão em seu épico nacional. quem leu o livro sabe, os nibelungos quebraram os laços com Siegfried conspirando para matá-lo, e a lealdade que não tiveram com ele transferiram para o executor do assassinato. são hipócritas.",1.0,0
315213,"Um dos melhores de 2016, Mel Gibson ta um monstro junto do Andrew, o filme se aprofunda nos dilemas morais do personagem, tornando a situação no exercito divertida pro espectador e ao mesmo tempo conflitante para o protagonista e explode em um terceiro ato digno da violencia habitual do diretor",1.0,1
1212557,Muito bom,1.0,0
1380870,Excelente!,1.0,1
209160,"Revi e mudei minha opinião o final. Agora pra mim faz todo sentido. Portanto achei melhor que antes. Aumentou ainda mais no meu conceito e o discurso do diabo no final...sensacional. Ate o a escolha do protagonista que incomodava já não me incomoda mais. Pois tudo se passa no banheiro, na tirada da aliança, se trata de escolha. [/spoiler][spoiler]",1.0,0
1142567,"Contudo ser um filme antigo, recomendo. Mesmo pro pessoal de hoje em dia que curte efeitos especiais, pode assistir que vale a pena, é um clássico!",1.0,0
44980,realista como poucos e agoniante.o melhor filme do ano,1.0,1
759320,"Finalmente comecei assistir, gostei muito desse primeiro!",1.0,1
903810,"Em uma literal celebração à linguagem poética-cinematográfica, vemos a atualização da parábola do filho de pródigo. O filme é um prato cheio tanto para entusiatas da psicanálise quanto para o saudosistas da antiga (e boa) poesia.Sem dúvidas minha cena preferida é o monólogo de André para Ana na igreja, onde Selton Mello atinge o pináculo de sua perfomance no filme. Contudo, mesmo ciente da complexidade da transposição do livro para o filme, ainda achei a pelícicula demasiadamente longa graças a algumas cenas que são pouco mais que... verborrágicas.",1.0,1
1062566,"Difícil encontrar palavras para descrever esse filme magnifico. Lady Gaga e Bradley Cooper se entregam totalmente a seus papeis, com uma química explosiva. A fotografia, a direção, os movimentos de câmera, a postura física do casal ao longo do filme... tão perfeito que terei que ver novamente para talvez encontrar defeitos.",1.0,1
1666406,"Sempre me lembro desse comentário que a mãe da Rose faz ao entrar num bote salva vidas: ""Estão separando os botes por classe?"" Piranha ¬¬",1.0,0
1600167,"Acheeei irado... só aachei meio chatinha a parte que o pai viaja ao 'além'. Mas o resto, foi dahora, uma história dahora.",1.0,1
1597242,Eastwood sabe das coisas.,1.0,0
364386,Filme chato e petulante.,0.0,0
1590358,Tocou a se re he ainda estou em choque,1.0,1
446581,"Como pode um cara com 24 anos fazer uma obra prima dessas?Numa época em que os contos de fadas estavam imperando em Hollywoood como O Mágico De Oz, E O Vento Levou, Orson Welles deu um tapa na cara de todo mundo com esse filmaço!E o enigma de Rosebud?Pra se conversar muito à respeito.Merece estar no patamar que está.FILMAÇO!",1.0,0
1625304,"Que história senhores !! BB-8 e Chewie estão sensaciofuckingnais !! Os efeitos estão incríveis pqp, teve momento que me bateu uma emoção tão forte, o filme está tão gostoso e bonito de se ver ! C-3PO e R2-D2 no final tão fofos <3 Rey, Finn e Poe passaram uma energia tão foda que deixou o filme PERFEITO !!!!  Mas achei desncessário a morte do Han Solo WHY",1.0,1
1451231,"A sincronia audiovisual é incrível...existem vários momentos no filme certamente costumeiros que, por conta da sonoplastia, criam um ambiente de tensão ininterrupta. Fora que a trama (falando do filme apenas, pois não li o livro) é muito bem linkada, fazendo com que o final não seja uma grande surpresa e sim o fechamento de uma história bem conflitante.",1.0,0
1004155,Ai meu coração <3,1.0,1
1757026,"CARALHO. FILMÃO DA PORRA! Primeiramente eu gostaria de dizer que: PUTA QUE PARIU velho, que muleque mais sem noção. Juro que torci prá ele morrer o filme todo. Sorry. A ideia do filme é muito foda e ao mesmo tempo assustadora. Imagina se isso realmente fosse verdade e acontecesse? Gente, que tenso. Sinceramente eu curti demais, não mudaria praticamente nada na história, exceto: Que eu mataria aquele grupo de vizinhos filho da puta. Porra, como assim a mulher decide deixá-los vivos? Oi? Será que ela não pensou que no próximo ano eles poderiam voltar para terminar o que ficou inacabado e com muito mais ódio? SE fosse eu, faria a maior carnificina com aquele bando de safados, os mataria lentamente e com a maior crueldade possível. Mexe com minha família prá ver só o que acontece... Rsrs No geral, achei um filme original, tenso e espetacular. Certeza que assistirei novamente qualquer hora. Super indico e bóra prá sequência! (Nota: 5.0 - Favoritei)  Assisti em: Sexta, 16 de Novembro de 2018",1.0,0
1299819,"Melhor filme da carreira do Anthony Hopkins, pra mim. Excelente suspense suspense policial, dos melhores que há!",1.0,0
1040968,"Com planos muito bem construídos, Anderson usa de suas idiossincrasias para tratar da inadequação social de dois jovens em busca de amor e apoio. O resultado final é um filme muito acima da média.Mais no:",1.0,1
803925,tem alguma tensão e suspense mas tem partes tolas...,0.0,0
841260,clichesão mais aprovado muito bom,1.0,0
531331,"Um clássico, que, apesar de ser uma comédia, retrata muito bem a angústia dos jovens reprimidos pela rotina. Trilha sonora muito boa, direção eficiente, atuações ótimas e humor inteligente. A referência à Star Wars foi incrível.",1.0,1
1697396,Jason Schwartzman simplesmente na melhor atuação de sua carreira de breves lampejos. Max Fisher é nojento! Wes Anderson entretem da melhor forma possível com um estilo e fluidez única!,1.0,0
168953,"Tomara que seja melhor que o livro, pois o livro é muito fraquinho!!",0.0,1
411484,"Antes de O Soldado Invernal, não acreditava muito que um bom filme do Capitão América pudesse ser feito, sem todo o patriotismo exacerbado e todo aquele espírito de bom soldado. Mas depois de O Soldado Invernal minha opinião mudou completamente. Dirigido pelos irmãos Russo, Capitão América 2 nos oferece um Steve Rogers cansado e perturbado em estar em uma época em que não é a dele e tendo de enfrentar certos fantasmas do passado (fazendo do primeiro filme um flashback interno do espectador, causando mais importância a certos eventos). Ação urbana e conflitos políticos bem executados do início ao fim, esta continuação expande até a enésima potência todos os conflitos de nosso herói e de todos os que o cercam, criando um dos maiores pontos de virada do universo cinematográfico Marvel com relação a SHIELD. A trilha sonora (para a minha felicidade) sai do lugar comum dos temas de exército cafonas e abre espaço para faixas de trilha intrigantes, que aumentam a ação por ser tão frenética e perturbadora. E a cereja do bolo do filme com certeza é o próprio personagem que dá nome ao filme, com um visual descolado e com uma frieza de pensar e agir fora do comum em filmes da Marvel (menos discursos maquiavélicos e mais tiro, porrada e bomba). Capitão América - O Soldado Invernal se mostra ainda hoje como o ápice da fase 2 da Marvel, fazendo com que o posto de Tony Stark (de ser a veia calibrosa desse universo) seja passado de maneira muito vantajosa para Steve Rogers.",1.0,1
204486,"Só de ouvir as músicas da minha banda preferida , já bastou!",1.0,0
156629,Achei um pouco entediante.,0.0,0
669580,"Hahahahaha fodão...os coreanos e suas vinganças sanguinárias!Quando ver um coreano com um martelo, atravesse a rua!",1.0,0
529487,"Um filme que prende a gente até o fim. Praticamente um personagem dialogando com outros que a gente nem vê, muito bom.",1.0,1
834892,"Brilhante!se fosse na cronologia normal, talvez não fosse tão bom",1.0,1
1347154,BeetlejuiceBeetlejuiceBeetlejuice [2],1.0,1
329175,"(Se quizer o verdadeiro Hitler, por favor vão atrás de Nacional Geografic, livros da segunda guerra, não assistam à este filme que é uma distorção muito bem feita da realidade). Apenas não comentei antes sobre o filme, pois quis esperar ao menos pela minha terceira visão do filme para ter certeza de que meus elogios não são em demasia e minhas criticas não serão mal feitas apenas por criticar. O lado ruim é apenas o diretor do filme, um homem nojento e fresco.Mesmo o papel dele sendo este, acho que havia muita interpretação faltando ali, como alguns trejeitos e uma ênfase nas falas.A outra critica é quanto ao homem escolhido para ser Füher, que na verdade não é o mais parecido com ele, mas o critico não é contra sua aparência e sim com o que dizem os fãs do filme.O filme é uma representação, é apenas uma demonstração de quem é, então é errado querer mais do que isto. As pessoas tem que entender que ele interpretou o homem, com a voz parecida, trejeitos parecidos, modo de agir e interagir perfeitos então, todos devem se contentar com isto, é arte e ainda por cima uma paralela ao original, com o final que o filme tem. O lance dos Bastardos começa com a direção do filme. Mais light que os outros filmes de Tarantino, por conter menos sangue talvez, menos momentos de tortura, mas as piadas internas no filme continuam ali, escondidas e são sempre cômicas. Brad está em uma de suas melhores interpretações e não deixa nenhum ator para trás, todos são de alta qualidade e interpretam de igual à ele.",1.0,0
85222,zoofilia hollywoodiana,0.0,1
190883,"esse filme é otimo ! hahaha... é bem interessante como o filme mostra o sacrifício de um pai pra não deixar o filho com medo , ou triste ... é bem impactante esse filme por esta razão . a luta dele pra salvar a família a todo custo .",1.0,1
1339415,Perdi a conta de quantas vezes o assisti... Assistia sempre durante a minha infância!!!,1.0,1
736158,Esse é muito foda!,1.0,1
478485,INCRÍVEL !,1.0,1
712617,Que filmaço! Que roteiro redondinho!,1.0,1
401303,Só perde pra Django livre! (filmes do tarantino claro)=),1.0,1
1815481,Tudo perfeito!!!,1.0,0
958379,"Nunca falei mal de vc, Cage.",1.0,0
1557067,"Muito lindo, chorei demais, é mto emocionante a historia dele :'(",1.0,0
803177,"Foge do clichê por dois motivos: a protagonista é surda e muda (bem óbvio) e também o fato dela ser inteligente. A falta de diálogo no meio do filme abre espaço pros pensamentos de quem assiste. No geral, achei bombom (entre bom e ótimo) hahahah",1.0,1
1493930,"O filme me surpreendeu pois achava que seria um drama meloso mas ele é mais árduo e os momentos emocionantes na medida certa. Gostei de como ele mostra como o vício afeta uma família. Bem angustiante as cenas do pai procurando-o, sem a menor idéia de onde o filho esteja ou se aconteceu algo.Timothée Chalamet está muito bem, fez um bom trabalho!",1.0,1
354384,Usuário temporariamente bloqueado por infringir os termos de uso do Filmow.,1.0,0
230732,Podia ser um livro do John Green.,1.0,0
1793018,"Otimo filme, porém algumas coisas me incomodaram ....o fime deixa a desejar pois o conteudo do filme foi muito comprimido pra caber no tempo disponivel por isso algumas coisas que deveriam ter o desenrolar mais bem explicado acabam acontecendo rápido demais...a origem dos gêmeos filhotes do Magneto me irritou um bocado pois aquela volta toda foi só pra justificar o odio deles pelo Stark...e a morte do Pietro que achei desnecesária e estranha pois um velocista que no filme dos X-mens (da fox) desvia balas com um peteleco e brinca com policiais enquanto ouve musica nesse filme morre metralhado ...afs [spoiler][/spoiler]",1.0,1
742543,"O único ponto negativo, algo que não é surpresa para a Marvel, são seus vilões.",1.0,1
1653572,"Sofri junto com os 2 personagens. Mal vis a hora de ve-los matando todo mundo. Achei pouco ainda, a sala inteira tinha que ter morrido.",1.0,0
1246189,"Vincent: Don Lucchesi, you are a man of finance and politics. These things I don't understand.Don Lucchesi: You understand guns?Vincent: Yes.Don Lucchesi: Finance is a gun. Politics is knowing when to pull the trigger.",1.0,1
307789,"Frase que marcou: ''Não escolhemos nosso passado, mas podemos decidir nosso futuro.'' E a ''música do túnel'' http://www.youtube.com/watch?v=Tgcc5V9Hu3g",1.0,0
1763206,"Como eu adooooro Monstros S.A. fiquei com medo que Universidade Montros não conseguiria atingir as minhas expectativas. Mas, com certeza, atingiu *-* Adorei a lição de moral por trás do filme. Perfeito!",1.0,1
1366777,"Gostei da fotografia, mas não vejo motivo algum pros elogios exagerados que as pessoas fazem sobre esse filme, parece que é uma obrigação achar qualquer filme do Hitchcock bom, dos 5 filmes dele que eu já vi, esse é sem dúvida o pior, o único que eu não gostei. Mas gosto né, é igual braço...",0.0,0
