original_index,review_text,polarity
971047,"Mesmo as novas versões, remakes etc com toda a modernidade e tecnologia que existe atualmente, as versões antigas dificilmente são superadas. Aqui seja a cena de uma música para a outra, ou simplesmente as cenas mágicas, mas que ocorre de forma tão cativante, com a história fluindo naturalmente, que parece algo do qual estamos acostumados a presenciar cotidianamente. Elenco totalmente entregue aos personagens, história encantadora, o tempo passa que a gente nem vê.",1.0
1679848,"A cena final é foda,como grande parte do filme também é.Scorsese + De Niro = filme bom",1.0
60809,"o filme é muito bom, bonito, leve e faz você se prender a ele. exagera um pouco no tom dramático, o que seria impossível não ser, pelo enredo.",1.0
1094427,"O filme tem bons momentos de suspense. Mas em momento algum senti medo. Principalmente porque que o moleque é muito, mas muito chato. Que moleque insuportável, Meus Deus! Pra mim num terror vc tem que ter o mínimo de identificação ou afeição pelos personagem que são ameaçados pelo mal lhes afligem. Principalmente num terror que aparenta ser sobrenatural, mas se mostra psicológico. A partir do momento em o personagem mais te enerva do que lhe causa simpatia, Vc não da a mínima se o ""bicho papão"" vai pegar ele. Tanto que a personagem que eu mais me preocupava, depois que a mãe foi ""possuída, era o cachorrinho. A cena que o cachorrinho e o moleque pentelho olham na porta entreaberta a mãe possuída ficou bacana, mas como cachorros sempre se fodem em filmes de terror, babau cachorrinho. Sem falar que no fim vira um ""Esqueceram de Mim"" com o moleque usando suas traquitanas pra atacar a mãe possuída E o epilogo é constrangedor",0.0
1093038,"Um dos melhores filmes nacionais que eu já vi. Me acabo de rir e nunca, nunca me canso de assistir. O Selton Melo brilhante como sempre. O Matheus Nachtergaele simplesmente perfeito. A história é extremamente bem escrita e muito bem executada nessa adaptação para o cinema.  Mostrando a cultura do nosso nordeste. Mesmo sendo extremamente engraçado é um filme cheio de crenças e de poesias. Pra mim, um filme de encher a boca de risos e de encantar o coração!!!",1.0
1777723,"Um bom fechamento para a história. Por favor, não continuem.",1.0
898554,Que filme chato,0.0
1680526,Ótimo!! Gostei mais que do primeiro (não que o primeiro não tenha sido fantástico também..),1.0
186535,"Sutil, genuíno, verdadeiro.",1.0
1484063,Que horas ela volta é um desses filmes que me faz ter orgulho e esperança na produção audiovisual brasileira. Incrível. Esse tipo de filme que formam cidadãos críticos. E com simples palavras é um belo dum tapa na cara da sociedade escravocrata,1.0
1443237,"Esse filme é original e fantástico, foge do comum!",1.0
1273310,"Estou obcecado por esse filme. Assisti uma vez, e depois obriguei meus pais a assistirem comigo. Estou com a trilha sonora sem sair do repeat no Spotfy. Simplesmente magnifico. Já entrou pra minha lista de favoritos.",1.0
1242935,"Um dos filmes sobre Nazismo e Segunda Guerra Mundial que mais me marcaram nas últimas décadas foi o premiado (ganhador da Palma de Ouro em Cannes 2002) “O pianista”, de Roman Polanski, inspirado na biografia com título homônimo do artista Wladislaw Szpilman. Poucos filmes encheram tanto os meus olhos cinéfilos de desespero (diante da violência dos soldados nazistas com os judeus na Polônia invadida e da corrida alucinante do protagonista [fenomenalmente interpretado por Adrien Brody] por meios e refúgios para sua sobrevivência) e de desenfreado lirismo (a eterna melancolia, medo e cansaço do protagonista diante do ambiente alucinadamente violento com o qual convive e a sensação de inutilidade e impotência devido a sua abstinência forçada com a prática de sua arte, com sua música – é, o fato de o protagonista ser artista e ser impedido de manifestar seu dom artístico afetaram ainda mais minhas emoções diante do filme [por sinal, duas cenas antológicas, que jamais esquecerei, são aque ele se depara com um piano, mas, tendo que se silenciar pra sobreviver, toca o instrumento apenas com o pensamento e a que ele se vê inadvertidamente solitário em meio a Polônia destroçada e, finalmente, realiza o seu desejo: tocar um piano, chegando a sensibilizar até o oficial nazista que surpreende o pianista judeu refugiado]). Sei que minha opinião, no caso desse filme, é mais emotiva que racional, mais considero “O pianista” como uma das obras-quase-primas (considero que, nos momentos finais, o filme perdeu um pouco o ritmo em comparação aos momentos muito tensos de seu clímax) de Polanski.O filme me emocionou tanto que até fiz um poema (que foi premiado com a Menção Especial na Categoria Adulto do XXV Concurso de Poesia da Academia de Letras de Paranapuã (ALAP). Leia o poema no link: http://diariosdesolidao.blogspot.com.br/2014/12/o-pianista-o-meu-poema-antinazifascismo.html",1.0
1063662,"não consegui ver o porque desse hype todo no filme, fora ter a lady gaga, é tudo bem passável",0.0
1792917,Usuário temporariamente bloqueado por infringir os termos de uso do Filmow.,0.0
706495,"Gostei bastante,efeitos especiais ótimos e bastante ação!Gosto de filmes assim!",1.0
1263807,"Filme maravilhoso! É incrivel como ao mesmo tempo em que vemos uma mulher e mãe adulta também vemos uma adolescente sequestrada. Ela fica naquele conflito entre ter a vida brutalmente interrompida, ou seja, poderia ter outro futuro, e o amor que sente pelo seu filho que é ""fruto"" de todo o acontecimento e que a salvou. Mds.",1.0
899265,"Muito bom, mas não tanto quanto Mr. Vingança e Oldboy.",1.0
259189,"Fascinante, com certeza uma historia diferenciada e triste. Mesmo assim uma belo filme/animação.",1.0
138475,Fantástico!!,1.0
144170,"Apesar de todos os pesares, mostra como só a cultura quebra o preconceito. Deveria estar na grade escolar, simplesmente maravilhoso.",1.0
1589139,"Pessoas enxergam o amor como algo palpável, onde ele pode ser administrado, conduzido e colocado em amarras ditas e escritas. Ao longo dos séculos muitos procuraram desvendar como o amor funciona. Como deveríamos nos portar, transcender e equilibrar emoções e pensamentos sobre. Honestamente, o romantismo acerca dos poetas, escritores, cineastas e até mesmo dos músicos são apenas vislumbres daquilo que diariamente buscamos colocar em um pequeno jarro e preservar além do tempo. O amor não é teoria e tampouco pode ser quantificado. Esqueça tudo que você acha saber, porque constantemente misturamos sentimentos variados e conceitos datados para exemplificar amores, e com isso encontrar alguma forma de domá-lo. Amor não é uma extensão corporal e orgânica das nossas expectativas. Amor é desconstruir e edificar algo sem nome, estrutura e aparência. Amor é silêncio, encontro, partida e tudo isso novamente. Atemporal. Amor.",0.0
1372211,Genial.,1.0
819230,"Muito bom, fique com vontade de assistir mais...",1.0
872160,Fantástico. Me fez sentir criança novamente. Prova q dinossauros irão continuar encantando as gerações por vir.,1.0
1260859,"Ah, que filme adorável! Eu não tirei os olhos da tela por um minuto, simplesmente te prende. Os personagens são cativantes e eu adoro como foram desenvolvidos. Mesmo não gostando muito do final, foi bastante significativo. O ponto alto desse filme é de longe a Natalie, incrível trabalho por parte dela!!",1.0
1120094,"Adoro , esse filme !!",1.0
547671,"Humor seco, forçando memes, mas um bom filme. Fox se superou.Me senti mal/agoniado na parte da tortura com oxigênio.",1.0
764129,"Aproveitem, é a ultima vez que ficaram ansiosos por HP.[3]Triste por perder isso.",1.0
1496206,"De novo um filme desse com a mesma atriz?? Vejam o filme ""Para sempre te amarei""",1.0
985490,fuefo e engraçadinho <3 essa paródia do superman deus me livre HAHAHA,1.0
1239045,"Nada envolvente, com certeza uma decepção para quem gostou dos dois primeiros filmes.",0.0
749191,"Ótimo filme! As coisas acontecem depressa e prende a gente do começo ao fim. Fora os clichês, o filme, pra mim, foi diversão garantida. Sinto falta dessa rapidez nos atuais filmes de Hollywood.",1.0
506531,"Incrível o poder do cinema. Eu realmente me senti junto com Ellie dentro daquela cápsula. Eu senti uma emoção fortíssima, como se realmente estivesse desbravando o universo. E eu chorei de emoção junto com ela ao chegar naquela ""praia"". Eu me emocionei de verdade com a beleza de tudo aquilo, e com o que tudo aquilo significava. Sem dúvida um dos melhores filmes que eu já assisti.",1.0
1564038,"“Belief is half of all healing. Belief in the cure, belief in the future that awaits.”",1.0
1164429,"Da série: Filmes que você precisa assistir no cinema.Emocionante! Impossível não favoritar. Foi  melhor que os outros dois da trilogia, sem dúvidas.Conclusão perfeita. Efeitos sensacionais e roteiro incrível. O que falar do Legolas, hein? Surreal Haahahaha! Valeu muito a pena esperar. Show!",1.0
1618936,"Não consigo entender, por que detestam tanto essa trilogia mais atual e veneram tanto a clássica? Onde enxergam tanta diferença assim entre as duas? Acabei de assistir todos os episódios e gostaria de debater sobre isso se alguém estiver afim(sem respostas mal criadas por favor)",1.0
824188,Uma belíssima história de amizade e um filme muito bom em todos os aspectos.,1.0
1833177,"Quem está preparado realmente para este filme? Como esse filme é sincero, límpido, cortante... Não te subjuga incapaz de entrar no drama do filme, e não usa dos subterfúgios dos dramalhões e diálogos batidos, você é literalmente envolvido e ele não te pede licença! E que fotografia! Bem-vindo ao mundo dos indivíduos complexos e originais... Acho que eu nunca fui tão sacudida na minha vida... No final é como se os conflitos de gênero ficassem em segundo plano, o que é realmente importante, Alex decidir sobre si? Ou ser a pessoa que deseja ser? É importante ser positivo? Negativo? Posso ser os dois? Quem define o que você é? Como a própria diz... Não somos potes de margarina, com rótulos, que são sem sal, com sal... somos tudo isso... Posso estar maluca? Mas talvez os 'anômalos' sejamos nos que nos limitamos tanto... PQP... Ainda quero sentar numa mesa de buteco, gelando a garganta e sinceramente eu posso ficar horas falando sobre os conflitos e paradigmas que este filme aborda... Comentário contando partes do filme. Mostrar.Quando o pai do rapaz diz que pensava que ele era Gay, foi como se o filme fizesse BUM... Avalanche! E só a última coisa: esse filme é um retrato exato como os argentinos estão anos luz na nossa frente quando se trata de sétima arte!",1.0
250716,"Tom Ford nos brinda com uma belíssima historia sobre vingança, sentimentos, relacionamentos e acima de tudo escolhas. Muitos reclamaram da historia por não ser linear, e muita as vezes confusa. Mas sinceramente, é isso que de alguma maneira prende atenção ao filme, por mais que em certos momentos cause um certo desconforto ou incomodo,pela tensão mesmo, tudo na historia e feito com a intenção de causar algo, de sentir, as com cores com tons mais escuros os,enquadramentos de câmera os diálogos e as características dos próprios personagens todos muito fortes. O Elenco estão todos muito bons em cena, ate mesmo Laura Linney e Michael Sheenn que mesmo em pequena participação causam ao aparecer com seus conflitos muito forte. Mas eu particularmente nunca havia visto um personagem de Amy Adams com uma dimensão e uma força muito grande, não parecia mais àquela pequena mulher que ela sempre aparenta. Realmente estava um mulherão cheio nuances nos seus trejeitos e principalmente olhares.",1.0
1128105,"Filme marcante! Um olhar sobre o que realmente é importante. O começo é muito claustrofóbico, quase não dá pra aguentar. Arrisco dizer que é quase um alívio ver o rosto do Bauby daquele jeito, pelo menos acaba o tormento. Ótimo humor, pra quem gosta de um humor negro (no caso até pode-se dizer: rir da desgraça dos outros). Bauby é o tipo de personagem que eu gosto, está na pior, mas deixa de ser turrão e enfrenta com certo bom-humor as situações longe de serem engraçadas. Por último, as lições de vida. Acho que ninguém passa batido a esse filme, Bauby era um homem arrogante que nunca tinha conhecido a derrota e só consegue se dar conta depois de sua condição. Excelente, gostei bastante!",1.0
553830,"Dente Canino é praticamente um tratado sobre alienação. É cru e simples, sem delongas e, às vezes, até um pouco acelerado. O maior mérito de Giorgos Lanthimos não é nem proporcionar essa discussão acerca de superproteção familiar ou validade dos signos, mas, sim, fazer com que toda essa situação única e bizarra seja completamente verossímil. Não é difícil pensar que existem famílias assim por aí.Isso sem falar na clara analogia que se faz entre adestramento de cães e adestramento de pessoas. Quem duvida que aquele processo imposto aos três filhos não nos é imposto, em menor escala? Giorgos faz uma comparação cruel e clara entre cachorros e humanos, animaliza as pessoas.A direção é firme e leve, a fotografia é sempre clara, realçando a nitidez dos fatos e contribuindo com uma verossimilhança das situações. A edição é excelente e a falta de trilha sonora aumenta ainda mais a crueza do filme. E comentários sobre o fantástico elenco são dispensáveis, acredito.Achei o final um tanto estranho, mas, pra mim, o maior pecado desse filme é o trailer, que é um grande spoiler de toda a história. Eu teria gostado muito mais se não tivesse visto o trailer.Enfim, esse filme é fantástico!",1.0
