original_index,review_text,polarity,predicted,predicted_label
8608,"No fim, acho este filme meio dificil de se comentar ou definir. Demorei muito para assisti-lo, mas tive o enorme prazer de conseguir ve-lo hoje e posso descreve-lo com duas palavras: forte e vergonhoso. Forte por toda crueldade que é vista. Algumas até difíceis de ver sem sentir a aflição na pele. E vergonhoso por existir em nossa história uma coisa tão estúpida e sem sentido como o preconceito e a escravidão dos negros. E pior ainda é após 170 anos desta história ainda existir esse racismo.Todo o destaque vai principalmente para o elenco incrível, que consegue convencer e emocionar. Além da ótima direção do Steve McQueen. Além de revolta, admito que chorei vendo uma cena horrorosa que aconteceu por causa de um sabão (pode se dizer assim). Foi difícil de olhar. O filme em sí já é bastante brutal e injusto (claro que para quem acaba se importando e vai além de enxergar um filme e se lembra que a história é real) e não o considero um filme com uma história de final feliz já que mesmo após se tornar um abolicionista e escritor, contando sua história para o mundo, a justiça não foi feita. Os homens que o sequestraram e causaram este inferno em sua vida, não chegaram nem perto de serem julgados. E sua morte e todas as suas circunstâncias ao redor dela são desconhecidas até hoje. Um sinal de que assassinaram ele. Que o calaram.Só não achei legal não darem o devido destaque ao personagem do Brad Pitt, já que ele foi extremamente importante na libertação do Solomon e não mostrou muito como todo o precesso de libertação dele aconteceu. Tirando isto, achei tudo muito bem feito. Mas há quem não gostará e respeito opiniões contrárias. Recomendo para os fãs de uma boa história e quem gosta de saber mais sobre a história, infeliz, mas real.",1.0,0,negativo
1108343,Instigante!,1.0,1,positivo
337568,"O filme só fica bom depois de algum tempo mesmo. O problema são pessoas querendo comparar os três filmes do mesmo diretor, de um mesmo personagem, isoladamente. Culpa de Tim Burton talvez, por querer inventar histórias do Batman como se faz nas HQs. Mas esse filme é uma continuidade do primeiro, sendo o segundo um destaque  de toda história de combate do herói para mostrar o maior vilão de Gotham, o Coringa. Aí depois a história continua, mostrando como Bruce Wayne deixa de ser o Batman depois de não ter mais condições de carregar esse peso. Passou para o Blake. Querer um filme de herói como os da Marvel onde o cara fica fazendo poses registradas dos quadrinhos para camera o tempo todo... esse não é um filme infantil de super-heróis. É um filme de um homem normal que perde as ambições, que combate o crime por vingança pessoal e acaba encontrando razões além das pessoais para lutar pela justiça, até quando não puder mais.",1.0,1,positivo
1500831,Incrível! Sem palavras! Clássico!,1.0,1,positivo
1096605,"Isso sim é um filme de terror que se preze, não é a toa que tem essa fama toda. Não sei com foi que eu demorei tanto tempo para ver esse filme.",1.0,0,negativo
354498,Esse foi mais um filme que reforçou em minha cabeça a ideia de viver pela vida e não por bens materiais.,1.0,1,positivo
1567588,Um dos filmes mais pesados que eu já vi. Fantástico!,1.0,1,positivo
225114,P-E-R-F-E-I-T-O Me conquistou logo na primeira gargalhada!,1.0,1,positivo
335505,"Não sei se é possível, mas espero que seja tão bom ou melhor que TDK. É realmente uma pena que Heath Ledger não esteja vivo pra participar disso, porém tenho certeza que Tom Hardy fará um trabalho tão excepcional e marcante quanto. Que a força esteja com TDKR.",1.0,1,positivo
1803438,"ADORO esse filme. Super bonitinho, tocante e bem feito.Passa toda uma mensagem de conscientização social e mundial. Computer, define dancing",1.0,1,positivo
509249,Excelente filme. Recomendo,1.0,1,positivo
330936,"Quando crescer, quero ser Shosanna Dreyfus.",1.0,1,positivo
1401116,"Apesar de ser uma história bem escrota, o filme é muito bom. Gostei bastante.",1.0,1,positivo
1263793,Filme imperdível,1.0,1,positivo
1084108,Muito bom!,1.0,1,positivo
1603433,Nuwanda \o/,1.0,1,positivo
330957,"A partir desse filme comecei e prestar atenção em tudo que o Tarantino fazia! O filme em si é muito bom, mas as cenas que o Christoph Waltz protagoniza são de tirar o fôlego.",1.0,1,positivo
18275,Melhor que Babel e inferior a Amores Brutos.Trilogia que apresentou o grande diretor mexicano Alejandro G. Inarritu.Filmaco....e vale a pena!!!,1.0,1,positivo
1482949,não tem como não entrar na história também. é uma viagem dentro dos sonhos q são a realidade no rock and roll. =D,1.0,1,positivo
780870,"Um daqueles filmes que você nunca esquece.A atuação da Viola Davis me lembrou muito a da Whoopi Goldberg em A Cor Púrpura, de 85.",1.0,1,positivo
15953,"Até hoje não consegui entender por completo... e acho que nunca conseguirei. Ta aí, por isso continua tão impressionante e ao mesmo tempo interessante, até hoje. Quase uma obra prima! Se não.",1.0,1,positivo
888922,"ASSISTAM!!O filme é excelente, uma sátira muito bem elaborada, com doses cômicas na medida certa.",1.0,1,positivo
1380341,"É mais q um super filme,é HIPER!!!Os vingadores nos traz novamente akela sensação de filmes de herois a muito tempo esquecida!O filme conta com um grande elenco e uma grande produção cheia de efeitos especiais espetaculares!Na historia o vilão Loki(akele mesmo do filme Thor) rouba da base secreta da SHIELD o poderoso cubo magico(akele mesmo do filme capitão america-o primeiro vingador) na promessa de ter um exercito alienigena para controlar e assim poder dominar o planeta!UAU!Logo Nick Fury (Samuel L. Jackson) decide reativar um antigo projeto de nome os vingadores q consiste em unir um grupo dos mais poderosos herois ja existentes no objetivo de encontrar e deter Loki e seu plano maligno!A equipe é recrutada,Capitão América(Chris Evans),Tony Stark como homem de ferro (Robert Downey Jr),Viúva Negra (Scarlett Johansson),Thor (Chris Hemsworth),o doutor Bruce Banner/Hulk(Mark Ruffalo) e o astuto Gavião Arqueiro(Jeremy Renner).Os herois logo conseguem capturar Loki,mas este sabe q os vingadores ainda naum são um grupo unido e vê ai a chance de coloca-los uns contra os outros,deste modo quebrando aharmonia dos herois!Agora eles terão de superar suas divergencias e começar a trabalhar em equipe se quiserem mais uma vez deter loki e salvar o mundo!O filme é demais,com otimas cenas de ação e aventura e otimos dialogos com bons momentos de drama e comedia,dando aimpressão relamente q estamos dentro de uma historia em quadrinhos!Os vingadores é o filme de heroi q todo filme de heroi deveria ser,ULTRA RECOMENDADO!=) P.S:O Hulk sem duvida nenhuma consegue roubar muitas cenas do filme,impagável! R",1.0,1,positivo
1623176,"Não sei nem por onde começar...A emoção, o sentimento de poder ver pela primeira vez um Star Wars no cinema é maior do que qualquer coisa, o que eu senti naquele momento em que apareceu na tela a tão famosa frase A long time ago, in a galaxy far, far away... é difícil de descrever, ver aquele letreiro passar pela tela, aquela musica... quase escorreu uma lágrima.Todo aquele gosto ruim que a segunda trilogia deixou consegue ser esquecido com esse filme, só esse filme consegue ser melhor do que a nova trilogia inteira.Eram tantos momentos de nostalgia, fan service e homenagens que toda hora que eu via um desses momentos eu dava um suspiro. Eu queria bater palmas quando o filme acabou, mas ia ficar que nem um bobo sozinho.E de tudo, o mais surpreendente é que o melhor em O Despertar da Força não é o ressuscitar do passado, mas sim a introdução do novo. Os novos personagens são espetaculares. Me apaixonei pela Rey, adorei o Finn, Kylo Ren é ótimo e Poe Dameron não fica atrás. Ahhhh, não posso me esquecer do BB-8 que já é meu droid favorito ao lado do R2 (odeio o C-3PO).Enfim, esse é um filme feito por fãs, para fãs.",1.0,1,positivo
453666,Estou transtornada até agora. O filme me comoveu muito. Me fez pensar nas nossas muitas prisões...,1.0,0,negativo
713778,"Muito bom, Winona e Jolie maravilhosas.",1.0,1,positivo
1470163,"Excelente, obra-prima de Hitchcock, cinema de primeira categoria. Suspense que lhe mantém com os olhos grudados na tela até os últimos minutos, com explicações que você não imaginaria. Maravilhoso!",1.0,1,positivo
1830750,"muito bom mesmo...nunca li os quadrinhos...entao nao tenho muito oq analisar sobre a historia ou os personagens...mas achei tudo bem feitinho, e bem logico pra se encaixar com os demais filmes. Vale a pena é um super filme!",1.0,1,positivo
1663529,Devia ter me consultado com um psiquiatra e ter dito que iria assistir a esse filme pra ele me receitar um anti-depressivo.,0.0,0,negativo
618305,No final nos mostra que nada supera o amor entre humanos! Tem conteúdo.,1.0,1,positivo
115753,"é um filme muito bom, mas também muito perigoso! o filme em si é ótimo, mostrando de maneira bem clara como o machismo faz mal também aos homens, mostrando relatórios vindo desde de medicas(os), a psiquiatras, psicólogos e afins, mostrando inclusive o lado de homens gays ou de homens que gostam de fazer coisas ditas femininas e que foram brutalmente atacados por isso. O filme até trabalha com o conceito de gênero, o que é ótimo! O interessante do filme é que ele não faz comparações dizendo que as mulheres estão em situação melhor que a dos homens, o que faz realmente colocar como enfase que o problema é o machismo e não a luta de sexos ou algo do tipo.  Porém é um filme que faz as pessoas se sensibilizarem pelas problemáticas masculinas. Eu acho interessante de quem ver tal filme, também dar uma pesquisada sobre a problemáticas femininas relacionadas ao machismo para poder dar uma visão sobre o todo. Pois o problema é o mesmo, de diferentes formas e com diferentes ações, mas o inimigo (o patriarcado/machismo/imposição que a sociedade faz na nossa vida etc) é o mesmo, pra quem quer que seja.",1.0,1,positivo
1138937,ameiiiiiiiiiiii,1.0,1,positivo
1456101,"Um filme lindo e marcante, com uma bela fotografia.É impecável, as formas com que a imagem e o som são usadas, a calmaria, a reflexão, a nossa vida, o significado, a natureza.. e as impermanências.",1.0,1,positivo
638430,Eu queria uma frigideira dessas!!rsrrs,1.0,1,positivo
1443805,"Num sábado a noite, sem nada pra fazer, me deparei com esse filme. Julguei pelo título que era mais um Crônicas de Nárnia. Chorei litros. Me surpreendi e recomendo.",1.0,1,positivo
1812790,Simplesmente sensacional.,1.0,1,positivo
1793534,"Muito massa, nao tem o impacto do v1 nem a qualidade, mas ainda sim e muito legal, recomendo!",1.0,1,positivo
655485,Fãzoca!,1.0,1,positivo
753778,"Não esperava muito desse filme e ele acabou me surpreendendo muito! É ótimo!O elenco é excelente, Cate Blanchett, Eric Bana e Saoirse Ronan são e estão incríveis. Gostei do roteiro, não achei batido, achei bem interessante. A única coisa em que ele fraquejou foi naquilo dela ser super desenvolta com a internet sem nunca ter nem usado um computador antes na vida. E também eu não entendi porque aquele cara tinha dois ajudantes skinhead, meio aleatório, mas ok.Achei genial a forma como o filme terminou: I just missed your heart resgatando o início e como se estivesse igualando Marissa a um alce [acho que era esse o animal].Muito bom o filme. Eu super recomendo. :)",1.0,1,positivo
1109755,Esse é o filme mais pesado do estúdio Ghibli D:,1.0,0,negativo
58439,"Mano, Park Chan-Wook é um dos deuses do cinema. Que filme foda! <3",1.0,1,positivo
1338973,O filme é muito lindinho! O Alfalfa e a Darla são muito fofos!,1.0,1,positivo
112051,"Chocante...Genial...Emocionante. Não existe uma única palavra que possa descrever essa obra. Uma obra que não deve ser vista apenas como um filme, mas sim como um retrato de uma das épocas mais sombrias que a humanidade já presenciou. É um retrato nu e cru do lado selvagem do ser humano, do sofrimento indescritível que algumas pessoas/famílias sofreram. Mas a ideia principal do filme, pode ser resumida em uma frase citada no mesmo: Aquele que salva uma vida, salva o mundo inteiro. Poderia escrever um texto enorme, retratando meu pensamento sobre esta obra, mas gostaria de parabenizar todos os envolvidos nesta obra. Fizeram um trabalho esplendido.",1.0,1,positivo
1669772,Meu filme favorito.,1.0,1,positivo
1577052,Bacana que todas as criticas estao sendo booas (: vou ver ele essa semana eu acho...,1.0,1,positivo
816493,"Vou assistir a este filme com a maior cautela possível, pois apesar de não ser hater do Nolan(Ao contrario, gosto bastante de alguns filmes dele) não posso me basear em comentários de vários fanboys do cara que vejo aqui. Uma nova Odisseia no espaço! Ainda não vi o filme, mas sei que o Nolan não vai me decepcionar! Isso é ridículo, até os grandes também erram, porque o Nolan não pode? vou assistir despido de expectativas, ai sim, depois de assistir, analisar e refletir sobre o mesmo, eu posso dá minha opinião.",1.0,1,positivo
191194,Eu lembro que via esse filme nos meus altos 6 anos de idade e me acabava chorando. s2,1.0,1,positivo
1605623,crise existencial foda.,1.0,0,negativo
949679,"Não tenho nem palavras para descrever esse filme, é simplesmente espetacular.",1.0,1,positivo
1717491,Sabe aqueles filmes que você assiste e se sente satisfeito? Swiss Army Man é esse tipo de filme.,1.0,1,positivo
1677976,fiquei apaixonada pela jeanne,1.0,1,positivo
268292,horrivelmente BOM! Fiquei chocado por horas...,1.0,0,negativo
1501618,obra-prima!,1.0,1,positivo
1154552,"Chorei muito cara. Muito bom o filme, pretendo ler o livro em breve ^^",1.0,1,positivo
1456740,Ótimo filme! Inveja de quem vai poder ver o musical no Bourbon.,1.0,1,positivo
1478395,"do be dooooo, woooop.",1.0,1,positivo
1472022,"Amei esse filme, não sei porque demorei todo esse tempo para vê-lo... 10/10",1.0,1,positivo
1042492,"Pessoal, dessa vez não vou escrever muito sobre o filme, e sim tirar uma duvida.  O filme é lindo, estou apaixonado, mas gostaria muito de saber como é o nome desse tipo de filme(se tiver). Esses filmes profundamente detalhistas, com diálogos perfeitos, quase teatrais, tem alguns outros no mesmo estilo:O fabuloso destino de Amelie PoulainOs excêntricos TenenbaumsO grande hotel BudapestNão sei se consegui me fazem compreender.Se puderem me ajudar eu agradeço muito.",1.0,1,positivo
